track_title	word	album	n
6PM in New York	girl's	If You're Reading This It's Too Late	1
6PM in New York	goin	If You're Reading This It's Too Late	1
6PM in New York	gotta	If You're Reading This It's Too Late	11
6PM in New York	grease	If You're Reading This It's Too Late	1
6PM in New York	grew	If You're Reading This It's Too Late	1
6PM in New York	guess	If You're Reading This It's Too Late	3
6PM in New York	hair	If You're Reading This It's Too Late	1
6PM in New York	hard	If You're Reading This It's Too Late	1
6PM in New York	harder	If You're Reading This It's Too Late	1
6PM in New York	haters	If You're Reading This It's Too Late	1
6PM in New York	head	If You're Reading This It's Too Late	2
6PM in New York	heard	If You're Reading This It's Too Late	3
6PM in New York	heatin	If You're Reading This It's Too Late	1
6PM in New York	heritage	If You're Reading This It's Too Late	1
6PM in New York	hit	If You're Reading This It's Too Late	2
6PM in New York	homie	If You're Reading This It's Too Late	1
6PM in New York	hotter	If You're Reading This It's Too Late	1
6PM in New York	houses	If You're Reading This It's Too Late	1
6PM in New York	image	If You're Reading This It's Too Late	1
6PM in New York	inside	If You're Reading This It's Too Late	1
6PM in New York	irkin	If You're Reading This It's Too Late	1
6PM in New York	iverson	If You're Reading This It's Too Late	1
6PM in New York	judgement	If You're Reading This It's Too Late	1
6PM in New York	julia	If You're Reading This It's Too Late	1
6PM in New York	kiddin	If You're Reading This It's Too Late	1
6PM in New York	labels	If You're Reading This It's Too Late	1
6PM in New York	laughs	If You're Reading This It's Too Late	1
6PM in New York	lease	If You're Reading This It's Too Late	1
6PM in New York	leaves	If You're Reading This It's Too Late	1
6PM in New York	life	If You're Reading This It's Too Late	2
6PM in New York	lil	If You're Reading This It's Too Late	3
6PM in New York	longevity	If You're Reading This It's Too Late	1
6PM in New York	lookin	If You're Reading This It's Too Late	1
6PM in New York	loose	If You're Reading This It's Too Late	1
6PM in New York	lose	If You're Reading This It's Too Late	1
6PM in New York	lot'bout	If You're Reading This It's Too Late	1
6PM in New York	love	If You're Reading This It's Too Late	10
6PM in New York	makes	If You're Reading This It's Too Late	1
6PM in New York	malibu	If You're Reading This It's Too Late	1
6PM in New York	managed	If You're Reading This It's Too Late	1
6PM in New York	manual	If You're Reading This It's Too Late	1
6PM in New York	marketing	If You're Reading This It's Too Late	1
6PM in New York	memphis	If You're Reading This It's Too Late	1
6PM in New York	mercedes	If You're Reading This It's Too Late	1
6PM in New York	messages	If You're Reading This It's Too Late	1
6PM in New York	midnight	If You're Reading This It's Too Late	1
6PM in New York	mighty	If You're Reading This It's Too Late	1
6PM in New York	mine	If You're Reading This It's Too Late	1
6PM in New York	minutes	If You're Reading This It's Too Late	1
6PM in New York	money	If You're Reading This It's Too Late	1
6PM in New York	music	If You're Reading This It's Too Late	2
6PM in New York	net	If You're Reading This It's Too Late	1
6PM in New York	news	If You're Reading This It's Too Late	1
6PM in New York	nigga	If You're Reading This It's Too Late	2
6PM in New York	niggas	If You're Reading This It's Too Late	3
6PM in New York	night	If You're Reading This It's Too Late	1
6PM in New York	nights	If You're Reading This It's Too Late	1
6PM in New York	observin	If You're Reading This It's Too Late	1
6PM in New York	oli	If You're Reading This It's Too Late	1
6PM in New York	outfits	If You're Reading This It's Too Late	1
6PM in New York	overtextin	If You're Reading This It's Too Late	1
6PM in New York	paparazzi	If You're Reading This It's Too Late	1
6PM in New York	pardon	If You're Reading This It's Too Late	1
6PM in New York	partly	If You're Reading This It's Too Late	1
6PM in New York	peace	If You're Reading This It's Too Late	1
6PM in New York	people	If You're Reading This It's Too Late	1
6PM in New York	personal	If You're Reading This It's Too Late	1
6PM in New York	phantom	If You're Reading This It's Too Late	1
